trivial,shift,scale,shape
-0.516937,2.63894,0.491274,-0.605642
-1.64068,1.54378,-0.775659,0.473424
0.249109,3.24155,-1.37877,0.643955
-0.266589,2.43528,-2.39988,0.561681
-1.02726,1.00296,-0.0600311,0.172961
-0.154218,-0.339133,3.90809,1.31772
2.4322,-1.28401,0.490073,-0.251637
-0.169703,1.10475,-2.32841,-0.897497
3.3195,1.83419,-0.710108,0.304431
0.161781,1.84628,0.996402,-1.15322
2.18935,3.77257,-0.444829,-1.12451
-2.83548,2.40891,-0.764012,-0.308915
-2.78863,2.14812,1.77571,-0.252357
-0.305123,4.1533,-0.0504053,0.574161
-0.314388,3.7621,-0.521563,-1.21792
-0.505676,2.69378,-3.86222,-0.0559543
-3.56,0.751561,0.759903,1.00205
1.02246,2.18804,-0.454037,1.10812
0.624449,2.14103,-0.166349,0.231998
0.77561,0.236082,0.325897,-0.320336
0.06235,0.674934,-0.809906,1.20068
0.495438,0.597246,0.689438,-2.08876
-1.25537,0.627528,1.86773,-0.715124
2.81608,2.56298,0.10477,0.74837
0.597588,0.984185,1.00322,0.402586
-0.279629,1.81443,-0.572599,-0.165657
-0.280688,2.35204,0.530024,1.36666
-2.2664,2.87742,-0.552104,1.21218
1.81704,2.63328,0.190796,-0.596616
-0.739177,2.13954,0.239014,0.208732
0.287834,1.8204,3.55821,0.922145
-1.01798,1.71948,-0.657995,0.126379
-1.91475,1.87773,-0.504467,0.863032
-1.31094,0.837189,0.347943,0.258176
-0.0611236,2.23366,-0.0922422,-0.393584
-0.913507,2.29409,-0.200059,-1.77524
-1.45007,1.95779,0.696052,-1.04127
0.0672099,2.85327,2.6293,-0.695423
-1.04645,1.78125,-0.923595,-0.111711
0.0674467,1.88662,0.362434,0.28008
0.857387,2.62034,-1.15844,0.426811
-0.800034,1.74937,-0.0943909,-0.836469
-1.30844,1.73993,0.12461,-0.338462
-0.805804,2.12032,-0.584509,-1.99195
-2.64889,0.742753,0.355278,-1.12658
-0.04182,2.05161,0.102367,-1.25752
0.0434314,0.581369,0.91776,1.91807
-1.70417,3.81978,-0.120014,-1.07513
-1.39277,1.86172,0.191175,-0.316571
-0.221056,1.91776,1.04629,1.15436
-0.143284,1.82011,1.98041,-0.841375
0.0655535,2.84411,-0.322868,-0.794849
-0.906417,1.16343,1.25517,-0.467147
0.777087,1.36052,0.972372,0.379505
0.0905105,-0.194589,-1.51458,-0.62365
1.17173,2.99202,-0.254448,-0.423526
-0.764982,1.37642,-2.2591,-0.534857
-0.951899,1.31177,-2.86723,-0.403985
-0.587366,-0.363313,-0.373783,-0.346288
1.64291,2.32457,0.119149,-0.0297462
-2.77027,1.01377,0.25653,-1.24544
-1.38644,0.729078,-1.47265,1.11656
-1.96992,2.45026,-0.500999,-0.353976
-1.03361,3.41277,0.118924,-0.394713
0.0526146,-0.0207095,-1.15433,-0.453409
1.00486,1.82599,0.864584,-0.192252
-0.57816,0.973859,-0.421117,0.616876
1.34244,1.34025,-2.96272,0.269439
0.820495,2.05792,0.73376,0.244255
0.68904,1.01996,-3.89831,-0.0607276
0.25695,1.15815,1.34721,-1.28561
0.098448,3.69807,-0.785014,0.535953
-1.06287,1.23291,-0.375687,0.683187
0.890588,1.08868,1.7768,-0.582714
-0.367,2.09396,-0.233036,-0.443403
-0.881519,1.76969,-0.356971,0.0383003
0.25311,-0.298106,-0.287061,-0.505368
0.51741,0.857513,1.57371,0.24848
-2.13114,2.12008,3.28767,0.574249
0.946423,2.0878,0.393553,-1.20697
-0.111657,1.94487,0.186692,0.713574
3.42797,3.19478,-2.7094,-0.161214
-0.417166,2.32109,-3.40668,0.440352
0.64913,1.81033,-0.0226223,-1.25939
1.24121,1.31335,-1.0726,-0.473133
1.34737,-0.165501,-2.49769,-0.771715
0.464939,3.21042,-2.27351,-1.10362
-1.6156,0.859979,-1.21524,-1.47999
0.338944,2.43751,0.431674,0.0197578
0.266751,0.902532,-2.00409,0.459864
0.178959,1.69445,-0.154844,-1.83029
0.360674,-0.402916,-0.584725,0.454014
-0.205538,1.97802,-0.877125,-0.70905
0.305653,1.63892,1.34062,-0.158482
0.528619,2.1205,0.863928,0.403691
-1.97202,2.89857,0.719466,0.656286
-2.66653,-0.575682,0.297186,-1.05616
-0.291089,0.899022,-0.824947,0.773471
-2.31515,3.07447,2.91706,-0.85956
1.2541,2.27804,1.07358,0.4621
-0.902291,-0.726632,-0.300501,0.482055
0.148745,2.1342,-1.16183,0.241901
0.0365981,3.18013,-0.435326,-0.39797
0.920822,2.79252,0.586195,0.611286
0.22236,1.57906,0.886764,-2.29449
0.969085,2.3017,0.0312787,-1.69473
0.544768,-0.312993,-0.683071,-0.0738327
1.11185,0.32988,0.29987,0.947968
1.66687,0.570796,0.0507693,-0.598324
-1.57841,0.527973,0.117402,0.491032
-2.8879,2.29334,-0.948177,0.436566
-0.606948,2.92133,0.735702,-1.0503
-1.29069,2.57336,1.63662,-0.662911
2.08761,2.78687,2.50185,0.573951
0.348052,2.3738,2.03457,0.671097
-0.0495303,3.59249,0.383309,-0.791646
0.172505,2.05508,-0.120262,-1.31073
1.26961,1.88271,1.90507,-1.22268
0.677271,1.80973,-0.26448,-0.266411
0.0834976,2.44901,-3.16265,0.810914
-1.57405,2.01985,-1.03839,-0.784201
0.218517,1.1718,0.966938,-0.353914
-0.689312,1.09772,-0.613221,-1.46578
-4.23627,0.841256,0.0759309,-0.246091
-0.363271,-0.495051,0.821795,-0.468028
-1.00497,2.30616,-0.577054,0.00474401
-1.42689,0.837636,0.60272,0.202347
-1.89346,2.31326,-1.38401,-0.269122
0.440438,2.4607,1.15091,1.12581
0.643686,2.47083,1.55331,-0.706719
-0.128555,2.11655,-0.801011,-0.392561
-0.00585457,0.0569084,-0.34538,0.569167
-1.41289,1.33735,-0.588714,-0.640109
3.31304,2.08641,-0.144197,0.119664
0.640392,0.838783,-0.0216172,0.589163
0.772248,1.18125,2.076,0.256976
-0.884814,1.80006,0.368282,-0.125821
-2.52331,0.598208,-0.373952,-0.554095
0.37707,1.48262,0.211488,0.0285118
0.210487,2.56014,-1.5885,-1.2895
-2.24375,1.5006,1.08573,0.881637
0.518444,0.236847,-0.358207,1.16312
-0.372412,0.431534,0.0555165,-0.527301
-1.04346,1.2804,0.833226,0.0678678
0.160605,0.126211,0.493356,-0.216214
-1.1771,-0.440848,-0.912178,1.38755
0.160498,1.28702,-0.261131,-0.609529
-2.20448,3.42619,0.463977,0.950949
-0.0574164,0.765438,-1.74372,0.380745
-1.35423,3.32456,-0.332731,-1.12586
-0.770183,0.0257931,2.8307,0.585827
-0.745879,2.46597,-1.36227,-0.348035
0.321325,2.16617,1.28505,-0.0979746
0.435708,1.80899,0.0124702,-1.12019
-0.0769485,2.94004,-4.29725,-0.956508
0.874053,1.64393,-0.375864,0.275469
-2.03014,0.372142,1.30471,1.10668
0.0257415,0.497057,1.36338,-0.256912
-3.44073,3.07981,1.59247,-0.956602
1.73736,0.17887,-1.08126,0.0597838
-0.714799,-0.440449,-0.603122,0.110907
-1.31584,1.84756,0.993931,1.41241
2.79177,0.675688,-0.522777,0.97503
0.390399,2.52736,0.438503,-0.854928
3.02182,1.86051,0.0489177,0.211559
1.40395,2.56705,0.393663,-0.441343
-1.20873,1.43856,2.44311,0.797318
-1.39951,-2.01659,1.68129,-0.206346
-0.137635,1.84361,-2.94225,0.753586
-0.55586,2.83734,-1.75266,3.03355
0.356167,-0.295651,6.90742,-0.349792
1.25005,0.566922,1.80688,-0.845099
-2.57676,1.46103,-0.0437636,1.96959
1.28548,-0.2778,-3.24792,-0.424889
-0.356044,2.10706,-1.0689,0.759598
1.07075,1.42572,-2.8411,-0.570153
4.20638,0.180471,-0.582843,-1.04437
-2.23723,-0.430574,1.31704,0.499609
-0.828806,2.28943,0.174468,0.0387448
0.734978,2.63902,-0.140357,-0.680163
-0.0409823,1.62452,-0.953546,0.230206
-2.67192,-0.525224,-0.079884,1.18069
-1.78396,-0.876234,0.484219,0.0816104
2.45842,1.27633,0.382026,0.0337199
-0.741453,1.82891,0.0221953,-1.30357
-0.175922,2.77127,-1.2667,0.920617
0.54301,3.0956,-1.20929,0.715564
0.931519,2.67265,0.682896,0.578338
-0.0982372,1.98156,0.930496,-1.16607
1.29479,0.820618,-0.449485,0.329784
0.0266426,1.33188,-2.40607,-0.159397
-2.60199,1.62644,-1.15132,0.496932
-0.841233,-0.708162,-1.51929,0.0947881
2.20597,1.76249,-0.0532506,0.550125
1.51956,0.31978,-2.12398,-0.232736
-1.17277,0.491549,2.39573,-0.475975
1.84574,2.44623,0.278945,0.521137
1.88682,1.57521,-2.6059,-0.75388
0.446435,3.07803,0.373546,0.0160405
-2.28215,1.65679,1.66147,0.543728
-0.603874,1.26865,1.67627,-0.0866503
-0.399549,2.88252,-3.32093,-0.0152465
-0.415337,1.35709,0.768967,1.51856
1.38516,1.61942,0.247145,0.956044
-2.39353,-0.611585,0.749783,-0.330534
4.24701,2.44077,-0.340342,0.539642
-1.97837,2.20708,0.150451,0.46382
-0.415923,2.51847,-2.07548,0.249257
1.61422,0.473653,0.536313,0.174218
-0.828278,2.21089,0.120676,0.356702
-0.639336,3.3894,2.02199,0.259393
-1.43921,1.90958,-3.0223,0.0219267
-0.548586,1.06241,0.646258,0.167151
-0.0408453,2.90215,-0.173893,0.970899
0.953925,1.93808,-1.3238,-0.0717612
-1.00456,-0.797151,2.0011,-0.366347
1.53103,1.43215,-0.29674,0.109055
0.519864,2.55418,0.835991,-0.4415
-1.52053,1.54965,1.00134,-0.412362
1.52861,-0.00261246,0.355257,0.139338
0.591588,-0.0966813,-0.576705,1.54349
0.919253,2.98268,-0.852305,-0.748141
-3.44445,2.9169,1.43368,0.627188
-0.846361,1.59356,3.18638,-1.62773
2.85547,1.16639,-0.979128,-1.62212
-0.129743,1.80375,0.758677,0.0263872
1.59206,-0.494999,-2.33776,0.274381
1.71986,2.59074,0.119288,1.02868
1.58708,1.89427,0.661591,0.0562404
0.0172912,3.27195,-5.29581,0.53756
-0.881997,0.572293,0.68515,0.92626
2.10627,1.69155,-0.335599,0.402885
-0.0708875,0.125071,0.771588,-0.0676667
1.32708,-0.0272093,-0.773022,-0.149601
-0.448804,-0.266967,2.80995,-0.285706
1.21445,3.52807,0.473274,-0.55203
-2.74244,1.14206,4.21454,0.129568
0.0619987,2.24768,1.56974,0.34089
-0.321019,2.85121,0.656124,-0.67025
4.30056,2.75017,-0.238775,-0.995676
-0.898436,1.81304,-0.141528,0.668535
0.769196,1.68092,-4.10375,0.313165
2.83519,2.51844,-0.598101,-0.055809
0.228506,2.26917,-1.83924,1.12307
0.786598,2.24201,-2.91032,-1.06193
-2.55127,0.846033,-0.319866,0.0308417
1.69291,2.19391,2.96253,-0.639385
-1.50613,2.88432,0.539777,-0.736823
1.0558,1.90729,1.47132,0.153514
-2.24401,2.09032,2.16891,0.0248689
-0.344181,2.21726,-0.334283,-1.56892
-2.00873,-2.87172,0.0333152,-0.122507
1.08697,1.16983,0.0198491,0.179515
0.457302,2.03718,-0.525188,1.46325
0.514421,2.38054,0.0255779,-0.937764
-2.53972,2.39286,1.93083,0.258979
-0.0429147,2.72034,-0.108209,-0.357197
-1.06292,-0.447313,2.33375,0.310647
0.455043,1.87341,0.920279,0.700803
-1.06556,-0.0730159,0.698041,0.252069
0.550206,1.40782,4.83784,0.264387
0.238138,1.17128,3.23021,0.540065
0.338033,-0.294752,0.747518,0.757019
-0.752741,1.40473,-7.1766,-0.0568986
0.715721,2.00714,1.31041,-1.03041
0.609262,2.62478,-1.27754,-0.0331735
0.0916148,-0.0326249,3.06905,0.0376487
2.37326,2.82255,-0.824249,-0.0914606
-1.38612,-0.372513,0.530949,0.645938
-0.460458,2.93494,-0.722897,1.93364
-3.43035,3.35205,-1.29216,-0.940304
-3.48908,2.1884,0.542942,-0.162579
0.096529,1.49255,-5.29954,-0.437553
1.60849,1.75318,-0.808895,-1.02077
-0.143506,2.9442,0.9129,0.629423
-1.26411,2.34762,0.630381,0.434136
-0.434591,1.34387,0.096483,-0.532906
0.0423293,1.55752,-2.39843,-0.0803572
-0.418709,2.25785,-0.133231,0.53395
1.80588,1.30218,1.68191,0.718241
0.789304,0.639544,0.536488,-0.21481
0.546121,2.82732,0.146545,-0.336272
0.0794254,0.579248,-0.721595,0.251789
0.657113,0.882107,-4.59615,-0.0542351
-1.07372,1.74349,0.261377,-0.335945
1.72175,1.31935,1.25275,0.154906
2.61842,3.32852,0.308099,0.764337
-3.85329,1.79739,1.59984,2.46321
0.049863,0.620704,0.515085,-0.603216
-0.638939,1.30491,-0.238291,0.513103
-0.937363,1.37002,-3.23739,0.260254
0.691077,1.41443,1.96748,-1.07896
0.0966767,2.08783,-1.23915,0.588856
-1.37727,2.81681,-0.788654,1.94679
2.1978,2.1238,-2.16876,-0.529497
0.656431,1.3132,-0.47772,0.344179
0.339883,1.34881,-1.18966,0.180551
2.33395,0.256554,0.673388,1.7174
1.81715,2.3054,0.586259,-0.41733
-1.63153,2.19724,-1.06832,0.0064649
2.59684,1.52715,2.17729,1.21001
0.039313,1.02165,2.92708,0.513782
0.821328,2.8504,0.758817,0.124526
0.903294,2.27761,-0.220884,1.18257
1.07943,4.32779,0.185631,-0.210644
-4.18005,0.168572,0.106273,-0.247743
0.26777,1.54236,-0.426414,0.508273
2.127,0.11071,0.509717,-1.25312
-2.70981,1.63363,0.706844,0.534736
2.06561,2.32797,-0.665243,-0.0601883
-0.48808,0.125663,-0.235016,-0.0470356
-0.411831,3.03571,2.49643,-0.933222
-0.598405,2.40279,0.31822,-1.47356
0.00023378,1.36461,0.0493172,-0.21355
-1.85487,2.86764,-0.253007,0.831144
-0.912284,-0.0824806,1.18238,-0.267215
0.312783,0.180646,-1.10239,-0.441631
-0.741577,1.14944,-0.986518,1.38768
3.1205,-0.260021,5.42756,-1.05772
0.766814,1.60347,0.614705,0.0700864
-1.36667,-0.70594,4.84829,0.424984
0.110921,2.32684,-0.287019,0.170059
1.6587,1.59233,-0.152881,-1.04037
-1.999,1.32103,2.03663,1.05835
-1.29459,1.09813,0.16842,-0.189384
1.05806,2.08531,0.395449,-0.53652
-1.2719,1.6538,-0.488066,0.117094
0.244332,1.39117,2.90304,-0.74422
0.117742,1.40332,0.787316,1.0728
0.656237,2.65795,-1.02956,-0.126363
-2.04675,1.34737,-0.184961,0.257984
1.61703,2.61169,-0.196898,0.642261
-0.0176674,-0.0598172,1.37247,-0.110359
2.22,1.32336,-0.199014,-0.25114
-0.0108288,1.89939,1.34408,-0.142173
1.63854,0.632507,-0.53038,-0.15126
-2.6198,1.70415,-0.290778,0.607932
-1.97388,2.16301,0.86778,0.825841
-1.85113,1.92944,-0.961572,-0.28027
0.559858,3.65907,-2.84264,0.627917
-1.74573,0.863192,-0.229587,-0.74827
0.936645,1.89979,0.987748,0.208274
-1.17625,3.47994,0.410259,-0.725641
1.00224,1.82459,-0.88677,-0.105063
-0.178943,1.64766,-0.428211,0.394266
0.658123,1.50076,-0.014583,-0.690932
1.37845,3.80841,-0.762257,-0.024601
0.437809,2.4231,1.98762,-0.937794
1.84373,2.24859,-3.04836,1.73449
0.0989818,1.89486,-0.250654,0.451142
1.10807,2.06278,0.718897,-0.646483
1.65128,2.35825,-1.94044,-0.804473
1.24397,1.21255,2.50175,0.439137
1.31943,-1.00989,0.792163,-0.0561308
1.42737,1.79096,-0.425325,-0.133799
-1.2411,0.944243,-0.340161,-0.631507
-1.66991,0.275867,-0.332578,-1.10674
0.296469,2.67186,0.49867,0.603009
1.97541,2.42505,-1.24497,1.12434
1.91065,1.65625,1.04105,-2.01766
-0.717236,2.03443,0.0695065,-0.236719
-0.904645,1.48004,0.36083,1.00744
0.51878,0.906585,0.186285,0.577134
-0.334639,3.11545,1.02972,-0.836744
-0.64681,2.90279,-0.00606518,-1.04478
0.000946795,1.75988,-1.59205,-0.822478
3.12636,1.92124,2.4672,0.289533
3.24667,2.07207,-0.338986,0.871801
-2.74583,2.1409,-1.11214,0.316514
1.38985,2.45896,-0.757782,0.00131171
1.21763,2.44695,-0.476594,0.831306
1.72504,1.58401,0.259096,0.839212
0.95163,2.4636,0.748252,0.164128
1.72679,3.31972,-0.196597,-0.606144
1.13755,1.24489,-0.186357,0.978936
-2.88129,1.68073,-0.987268,-1.03519
2.38302,2.66787,-2.35728,0.234385
1.04675,1.49733,1.02121,-1.03089
-4.2071,-0.65714,-5.67625,0.550788
-0.413534,-0.951161,1.50016,-0.0105714
0.591566,-0.461635,-0.350579,-0.271777
0.1226,3.43192,-1.22614,1.32672
0.3665,2.07058,-2.49648,0.326663
0.949076,3.02903,-0.0993026,0.305707
1.23421,2.44257,1.72927,0.759407
0.339946,0.403708,0.749115,-0.423725
-2.78594,1.98801,-2.39958,0.470495
-0.551452,0.158622,0.0215834,-0.179497
-1.98901,2.25269,0.0365778,-0.339737
-1.35007,1.05691,-0.0650673,-0.840631
-1.24425,0.344798,1.86191,0.231147
1.73547,-1.64816,0.495668,-0.866002
2.54532,2.22422,3.0619,-0.839552
1.17721,-0.931142,-3.81479,0.456023
2.16127,1.30345,2.07417,0.677441
1.98121,2.28808,-0.195921,-0.922865
0.320582,2.37458,-0.259052,0.85442
2.54086,1.386,-0.494294,0.947291
0.116857,0.524084,0.662228,-1.43293
0.163443,1.22964,1.30552,0.759291
0.132091,2.46571,0.233988,-1.56383
-0.398847,0.45057,-1.43239,-0.967419
3.2162,1.37006,-1.28869,-0.753235
-0.366713,0.0571933,-0.0511875,-0.351476
-3.52473,3.0442,0.173668,0.00252876
2.01186,0.769029,-0.04447,-1.13414
-1.88326,2.40974,-1.2072,0.384629
0.884296,1.896,-0.841717,0.224593
1.46948,0.258178,-1.55826,0.102669
5.05466,2.53819,0.262178,-1.35842
1.86615,2.15307,-0.971608,-0.730826
-0.890734,2.30015,-0.862073,0.707932
-1.15905,1.93797,-0.730789,-0.115152
-2.54991,1.42254,-1.65211,-0.0859951
-1.19983,2.43426,-0.0115287,1.25725
1.46687,1.97956,-0.238807,2.46112
-0.706395,1.54658,1.20639,-0.53989
-2.85246,2.57514,1.10109,-0.632356
0.113452,2.01656,-0.0844569,-0.0817149
0.613043,1.99366,-0.153713,1.12699
0.626585,-1.48352,-4.94102,0.365501
0.358998,2.29099,1.71614,0.216321
2.826,2.30248,-4.56485,0.222586
2.95242,2.19462,0.227858,0.0570095
1.81173,1.81834,0.479009,-0.308203
-1.27824,2.51244,3.10921,-0.84495
-0.337263,0.656478,1.17282,0.680123
2.02578,-0.35306,1.40499,-0.226815
1.88494,2.29,-1.80074,0.43568
-1.04832,1.40912,-5.28992,-0.0982671
-2.02001,0.714984,-0.964926,0.183434
2.47781,0.320169,-2.47798,0.0937466
-0.984319,2.00887,-0.189782,0.212372
0.151273,3.46405,4.16844,-0.284175
-2.32606,0.495201,0.443622,-0.599359
2.20043,-0.489162,0.224221,0.502811
-2.05116,3.32567,-0.720575,0.0915092
0.717807,-0.764521,4.26066,0.175056
1.81968,0.153105,0.948552,0.10262
-0.675691,3.16109,-0.810382,-0.0256639
0.618986,1.19543,0.155633,0.0521171
-1.55733,2.64432,-0.42542,-0.946774
-1.60821,1.78075,0.23217,-1.00054
1.80107,1.56944,-1.38976,0.477917
-0.364707,2.60291,1.22923,-0.0838479
-1.06264,0.29796,-1.39753,-0.753237
2.32246,0.0621812,-0.209465,-0.536644
1.11282,-0.045501,0.797654,-0.507612
2.80104,2.23493,1.86,-0.845669
1.12258,1.53566,1.06337,1.01429
1.39173,0.778836,-2.02163,-0.340025
-0.613055,1.5279,-0.723477,1.10562
0.527898,1.44636,-0.699176,0.217728
1.35982,2.17365,0.142992,-0.654813
-1.97969,-0.0287616,4.16846,1.39341
-0.0384658,-1.08471,-0.942168,-0.110402
0.302002,1.76446,0.0710071,-1.00647
0.359862,0.345274,0.241986,0.194589
-0.236465,1.67076,-0.0606469,0.820457
-0.708297,2.96169,0.0299488,0.420447
0.570076,3.25755,-0.0115452,0.0358377
0.550077,1.91821,-0.540731,-0.585163
1.94933,2.07423,-1.22731,-0.0295198
-1.78201,0.336631,-0.157706,-0.811901
-1.14987,1.52667,1.85903,-0.544771
4.21524,3.30611,0.315968,-0.549412
2.21625,2.97895,-0.104879,-1.20859
4.04947,0.441251,2.11536,-0.72019
3.18127,2.03956,0.555619,0.259963
0.621493,2.27183,-0.619899,-0.105039
3.87046,3.46995,0.156679,-1.31522
1.29561,2.83441,-0.106383,-1.89844
-1.03769,1.53365,-1.07571,-1.63625
-0.469149,-0.934248,-0.0823779,0.0386086
-2.36522,1.93738,0.45835,0.370365
-0.567314,-0.843234,0.943241,0.103878
1.00843,0.782319,-0.0890136,-0.126376
-1.19476,3.29135,-0.430064,1.32927
-1.56905,-1.48934,-2.61399,0.588512
0.936364,4.14473,0.673165,0.1465
0.0962455,2.30868,0.55762,1.41294
0.204986,1.88248,2.47259,0.072649
2.36479,-0.155346,5.16521,-0.85234
0.00263747,1.03173,-0.740379,-0.0891276
-1.4957,1.29395,-0.0888493,0.274013
3.04313,2.56177,3.41164,0.151346
0.166067,1.68,0.733037,-0.308908
2.19191,1.43598,-0.986467,-0.0161922
1.20627,0.11505,-2.15248,0.92347
-2.1605,2.45357,-2.5789,0.179196
-1.39883,2.56516,-3.13659,-0.296128
1.89472,2.24352,-1.85632,-0.122795
-0.410241,1.17566,-0.641102,0.437451
-0.709004,0.308393,-1.93516,1.15302
-0.22958,1.07482,-0.133266,0.659852
2.03072,-0.172461,-0.282061,0.502062
-2.10667,-1.07154,0.261638,0.865879
3.79079,2.86712,-1.92746,-1.47698
3.67978,2.25819,0.749724,0.125315
1.48072,-0.382323,5.77537,0.0956015
-1.10269,1.14186,0.431639,-0.995132
2.16871,1.74241,-3.91892,-1.07198
-1.74566,-0.972835,3.7659,-0.247262
1.43995,0.553533,0.442957,-0.382095
-3.46854,0.0829378,2.89364,0.804545
-1.4689,1.50472,-1.808,1.42745
-0.311727,0.312548,1.3227,-0.950327
0.324449,1.58412,-0.387118,0.298735
-0.806482,1.57838,-1.99725,0.849697
0.815071,2.6083,1.60473,-0.832769
-1.08466,2.15669,-2.08473,-0.717417
2.04927,3.08289,-2.78044,0.093255
1.3483,0.620117,-3.28702,0.913772
-0.305024,2.3734,2.0276,0.987143
-0.526832,2.82678,0.441639,0.0125194
1.37831,3.4793,7.53067,-0.050941
-2.31703,-0.0550616,0.912674,-0.186051
-1.65464,1.17417,-2.65505,0.120449
-1.62289,-0.222695,-0.39686,0.400962
-0.375356,2.66985,-2.34315,-0.0843392
-1.74187,1.50511,0.18336,0.396681
-1.72457,2.82299,-1.54145,-0.237702
0.701054,-0.964847,-0.0916214,1.00414
2.64309,1.26535,0.860095,0.284631
3.21413,2.04797,-1.71861,0.335464
0.0602491,0.911771,1.50742,0.132479
0.568974,2.41509,2.99856,0.287851
-2.55398,0.74806,0.509811,0.600395
-1.03428,1.78947,0.0117166,0.598986
1.11873,2.26751,-0.125194,-0.228778
2.52582,2.0451,0.0881655,-0.649547
0.415348,-0.461591,-0.284098,-0.637602
1.59617,3.40004,1.44449,1.40633
-1.29459,-1.92743,0.409823,-0.0445018
1.28767,2.77716,-2.43772,-0.292504
-1.75064,1.97636,-0.579299,-1.13295
-1.32443,2.6102,1.34813,-0.93885
0.853975,2.14399,0.594119,1.24546
1.34404,2.29839,0.496074,0.430738
1.273,1.91657,-0.322699,0.0487942
0.528008,1.74653,-0.153852,-2.07771
-0.980806,0.730759,3.2837,-0.321384
0.331093,0.162417,0.0372066,0.223819
-1.28515,0.00526425,-0.242331,0.474621
-1.35752,3.1582,0.377102,-0.00762078
-1.2283,0.923885,-2.72334,-0.275816
2.72212,1.48547,0.862686,-0.797612
-0.151722,-1.78177,-0.534143,0.480642
0.925112,0.107156,-0.306025,-0.443689
4.3127,1.4861,2.72193,-3.01971
-1.06971,1.93641,0.643392,0.58378
0.874825,1.32377,-2.01739,0.44371
-0.346479,1.5967,-0.832827,0.815138
-0.974566,0.505748,-1.53583,-0.183368
0.719738,1.01922,0.517082,-0.0467202
2.20269,2.67953,1.06711,-0.224472
-2.04279,1.62862,2.26464,-0.765777
-0.948225,2.22054,-2.51596,0.0391866
-0.79069,2.03527,2.29839,-0.469783
1.89764,2.58032,0.778461,0.429707
-1.19135,1.57597,-1.58017,1.95641
0.506349,1.57069,-1.64737,0.842737
0.819471,1.8627,-0.321766,0.176636
-1.32835,2.16983,0.653321,-0.257611
-1.1672,3.32816,1.58912,0.603274
-2.72531,2.53161,-3.40388,-0.375814
-0.788526,2.52518,0.90791,-0.225518
-0.0577345,2.38717,-0.113272,-0.459333
0.405901,1.42304,-0.648862,-0.33098
2.81307,0.870793,-0.704448,-0.324974
-1.41676,0.00483995,1.58826,-0.952566
2.36413,1.99384,-1.1207,0.648371
-2.20995,1.45491,-0.277627,1.22718
-3.32509,1.70209,0.491902,0.642892
-2.04622,2.17455,-1.06013,0.868794
0.0176449,-0.71708,-1.33517,-0.431976
-3.14891,0.661835,0.554388,1.00898
3.18431,2.83015,4.28328,1.41467
-0.242125,1.15784,-0.088534,-0.32674
0.235086,2.13466,-2.66441,0.0425858
-1.87123,-0.0799371,-0.366633,0.904427
-1.8627,2.94954,-0.251429,-1.2493
3.38909,2.4256,-0.0219981,0.331878
1.32082,2.29729,-1.45947,0.127954
0.988905,0.919337,-1.22395,0.560804
0.206735,-0.0576107,-0.983817,-0.405369
-0.630099,-0.474865,0.14018,1.8415
-0.326063,1.02343,-1.92714,0.292673
0.905105,0.745649,-0.632764,0.329564
0.336683,1.44732,-2.37103,-0.760366
1.5204,2.46115,-2.15713,-1.51067
-0.284977,2.42881,1.52137,1.15876
-1.50129,2.85279,2.89945,0.312378
1.7856,2.91737,-0.54892,0.562099
-0.134229,0.30807,-3.90518,-1.22974
-1.11336,2.11952,0.0330464,0.109982
0.121028,1.94397,-0.421483,0.688618
-0.390605,2.47508,1.21407,0.0160032
-0.450549,2.38551,1.65174,-0.0305604
0.435179,1.05481,0.358503,0.134969
0.509345,2.28373,-0.500005,0.609388
1.98444,2.22016,2.76445,-0.0594976
-0.0839787,2.73846,0.181716,-1.02094
-2.63221,0.45113,2.68442,0.00714189
1.32147,1.08643,-0.148237,0.168281
-1.39798,1.93414,-0.660954,-0.038025
1.06696,2.27223,-0.238509,-0.0177857
2.04776,3.72342,-1.04521,-0.737258
-2.76547,2.1579,0.287537,-0.446518
0.0740925,0.977339,0.471132,-0.785843
-1.22429,2.52423,0.230141,0.123534
-0.242119,2.23345,0.586381,-0.668398
-0.68175,3.18519,-0.653469,0.646917
-1.01439,1.73488,-0.288811,-0.406692
-4.07093,-0.164107,-0.0506828,0.0282702
0.0569097,3.3262,-1.09839,0.449829
-0.337122,0.530279,-1.40244,0.355089
-1.80611,1.24149,-0.258458,-0.961627
0.914475,0.0923595,-1.52162,-0.462209
-1.89776,1.69146,-0.539809,0.439258
0.728948,1.39877,3.35007,0.369913
-0.802772,1.96933,0.291204,-1.09004
1.17981,1.62653,1.50693,0.385546
0.627346,-0.136013,-0.80397,-1.11001
